Step,Context,OpponentMove,MyMove,Reward,WinRate
616,Rock,Rock,Rock,0.0,0.403
617,Scissors,Scissors,Rock,1.0,0.404
618,Scissors,Scissors,Rock,1.0,0.405
619,Rock,Rock,Rock,0.0,0.404
620,Rock,Rock,Rock,0.0,0.403
621,Paper,Paper,Rock,-0.5,0.403
622,Scissors,Scissors,Rock,1.0,0.404
623,Scissors,Scissors,Rock,1.0,0.404
624,Scissors,Scissors,Rock,1.0,0.405
625,Scissors,Scissors,Rock,1.0,0.406
626,Paper,Paper,Rock,-0.5,0.406
627,Scissors,Scissors,Rock,1.0,0.407
628,Scissors,Scissors,Rock,1.0,0.408
629,Scissors,Scissors,Rock,1.0,0.409
630,Paper,Paper,Rock,-0.5,0.408
631,Rock,Rock,Rock,0.0,0.407
632,Scissors,Scissors,Rock,1.0,0.408
633,Scissors,Scissors,Rock,1.0,0.409
634,Scissors,Scissors,Rock,1.0,0.410
635,Scissors,Scissors,Rock,1.0,0.411
636,Scissors,Scissors,Rock,1.0,0.412
637,Scissors,Scissors,Rock,1.0,0.413
638,Scissors,Scissors,Rock,1.0,0.414
639,Scissors,Scissors,Rock,1.0,0.415
640,Scissors,Scissors,Rock,1.0,0.416
641,Paper,Paper,Rock,-0.5,0.415
642,Scissors,Scissors,Rock,1.0,0.416
643,Rock,Rock,Rock,0.0,0.415
644,Rock,Rock,Rock,0.0,0.415
645,Rock,Rock,Rock,0.0,0.414
646,Paper,Paper,Rock,-0.5,0.413
647,Scissors,Scissors,Rock,1.0,0.414
648,Scissors,Scissors,Rock,1.0,0.415
649,Scissors,Scissors,Rock,1.0,0.416
650,Scissors,Scissors,Rock,1.0,0.417
651,Rock,Rock,Rock,0.0,0.416
652,Scissors,Scissors,Rock,1.0,0.417
653,Rock,Rock,Rock,0.0,0.417
654,Scissors,Scissors,Rock,1.0,0.417
655,Scissors,Scissors,Rock,1.0,0.418
656,Scissors,Scissors,Rock,1.0,0.419
657,Scissors,Scissors,Rock,1.0,0.420
658,Scissors,Scissors,Rock,1.0,0.421
659,Paper,Paper,Rock,-0.5,0.420
660,Scissors,Scissors,Rock,1.0,0.421
661,Scissors,Scissors,Rock,1.0,0.422
662,Scissors,Scissors,Rock,1.0,0.423
663,Scissors,Scissors,Rock,1.0,0.424
664,Scissors,Scissors,Rock,1.0,0.425
665,Scissors,Scissors,Rock,1.0,0.426
666,Paper,Paper,Rock,-0.5,0.425
667,Scissors,Scissors,Rock,1.0,0.426
668,Scissors,Scissors,Rock,1.0,0.427
669,Scissors,Scissors,Rock,1.0,0.428
670,Scissors,Scissors,Rock,1.0,0.428
671,Rock,Rock,Rock,0.0,0.428
672,Scissors,Scissors,Rock,1.0,0.429
673,Paper,Paper,Paper,0.0,0.428
674,Scissors,Scissors,Rock,1.0,0.429
675,Scissors,Scissors,Rock,1.0,0.430
676,Scissors,Scissors,Rock,1.0,0.430
677,Paper,Paper,Rock,-0.5,0.430
678,Scissors,Scissors,Rock,1.0,0.431
679,Scissors,Scissors,Rock,1.0,0.432
680,Scissors,Scissors,Rock,1.0,0.432
681,Paper,Paper,Rock,-0.5,0.432
682,Scissors,Scissors,Rock,1.0,0.433
683,Rock,Rock,Rock,0.0,0.432
684,Scissors,Scissors,Rock,1.0,0.433
685,Scissors,Scissors,Rock,1.0,0.434
686,Scissors,Scissors,Rock,1.0,0.434
687,Paper,Paper,Rock,-0.5,0.434
688,Scissors,Scissors,Rock,1.0,0.435
689,Rock,Rock,Rock,0.0,0.434
690,Scissors,Scissors,Rock,1.0,0.435
691,Scissors,Scissors,Rock,1.0,0.436
692,Paper,Paper,Rock,-0.5,0.435
693,Rock,Rock,Rock,0.0,0.434
694,Scissors,Scissors,Rock,1.0,0.435
695,Paper,Paper,Rock,-0.5,0.435
696,Scissors,Scissors,Rock,1.0,0.435
697,Scissors,Scissors,Rock,1.0,0.436
698,Scissors,Scissors,Rock,1.0,0.437
699,Rock,Rock,Rock,0.0,0.436
700,Paper,Paper,Rock,-0.5,0.436
701,Rock,Rock,Rock,0.0,0.435
702,Scissors,Scissors,Rock,1.0,0.436
703,Scissors,Scissors,Rock,1.0,0.437
704,Paper,Paper,Paper,0.0,0.436
705,Scissors,Scissors,Rock,1.0,0.437
706,Scissors,Scissors,Rock,1.0,0.438
707,Rock,Rock,Rock,0.0,0.437
708,Scissors,Scissors,Rock,1.0,0.438
709,Scissors,Scissors,Rock,1.0,0.439
710,Scissors,Scissors,Paper,-0.5,0.438
711,Paper,Paper,Rock,-0.5,0.437
712,Scissors,Scissors,Rock,1.0,0.438
713,Scissors,Scissors,Rock,1.0,0.439
714,Rock,Rock,Rock,0.0,0.438
715,Scissors,Scissors,Rock,1.0,0.439
716,Paper,Paper,Rock,-0.5,0.439
717,Scissors,Scissors,Rock,1.0,0.439
718,Scissors,Scissors,Paper,-0.5,0.439
719,Rock,Rock,Rock,0.0,0.438
720,Scissors,Scissors,Rock,1.0,0.439
721,Scissors,Scissors,Rock,1.0,0.440
722,Scissors,Scissors,Rock,1.0,0.440
723,Paper,Paper,Rock,-0.5,0.440
724,Scissors,Scissors,Rock,1.0,0.441
725,Rock,Rock,Rock,0.0,0.440
726,Scissors,Scissors,Rock,1.0,0.441
727,Scissors,Scissors,Rock,1.0,0.442
728,Rock,Rock,Rock,0.0,0.441
729,Scissors,Scissors,Rock,1.0,0.442
730,Paper,Paper,Rock,-0.5,0.441
731,Scissors,Scissors,Rock,1.0,0.442
732,Scissors,Scissors,Rock,1.0,0.443
733,Paper,Paper,Rock,-0.5,0.442
734,Paper,Paper,Rock,-0.5,0.441
735,Scissors,Scissors,Rock,1.0,0.442
736,Paper,Paper,Rock,-0.5,0.442
737,Rock,Rock,Rock,0.0,0.441
738,Scissors,Scissors,Rock,1.0,0.442
739,Scissors,Scissors,Rock,1.0,0.442
740,Paper,Paper,Rock,-0.5,0.442
741,Scissors,Scissors,Rock,1.0,0.443
742,Paper,Paper,Rock,-0.5,0.442
743,Scissors,Scissors,Rock,1.0,0.443
744,Paper,Paper,Rock,-0.5,0.442
745,Scissors,Scissors,Rock,1.0,0.443
746,Scissors,Scissors,Rock,1.0,0.444
747,Scissors,Scissors,Rock,1.0,0.444
748,Scissors,Scissors,Rock,1.0,0.445
749,Rock,Rock,Rock,0.0,0.445
750,Paper,Paper,Rock,-0.5,0.444
751,Scissors,Scissors,Rock,1.0,0.445
752,Scissors,Scissors,Rock,1.0,0.445
753,Scissors,Scissors,Rock,1.0,0.446
754,Scissors,Scissors,Rock,1.0,0.447
755,Rock,Rock,Rock,0.0,0.446
756,Scissors,Scissors,Rock,1.0,0.447
757,Paper,Paper,Rock,-0.5,0.446
758,Scissors,Scissors,Rock,1.0,0.447
759,Scissors,Scissors,Rock,1.0,0.448
760,Scissors,Scissors,Rock,1.0,0.449
761,Rock,Rock,Rock,0.0,0.448
762,Scissors,Scissors,Rock,1.0,0.449
763,Scissors,Scissors,Rock,1.0,0.450
764,Scissors,Scissors,Rock,1.0,0.450
765,Rock,Rock,Rock,0.0,0.450
766,Scissors,Scissors,Rock,1.0,0.450
767,Scissors,Scissors,Rock,1.0,0.451
768,Rock,Rock,Rock,0.0,0.451
769,Scissors,Scissors,Rock,1.0,0.451
770,Scissors,Scissors,Rock,1.0,0.452
771,Rock,Rock,Rock,0.0,0.451
772,Paper,Paper,Rock,-0.5,0.451
773,Scissors,Scissors,Rock,1.0,0.451
774,Scissors,Scissors,Rock,1.0,0.452
775,Paper,Paper,Rock,-0.5,0.452
776,Paper,Paper,Rock,-0.5,0.451
777,Scissors,Scissors,Rock,1.0,0.452
778,Scissors,Scissors,Rock,1.0,0.452
779,Scissors,Scissors,Rock,1.0,0.453
780,Scissors,Scissors,Rock,1.0,0.454
781,Scissors,Scissors,Rock,1.0,0.455
782,Scissors,Scissors,Rock,1.0,0.455
783,Scissors,Scissors,Rock,1.0,0.456
784,Paper,Paper,Rock,-0.5,0.455
785,Scissors,Scissors,Rock,1.0,0.456
786,Rock,Rock,Rock,0.0,0.455
787,Scissors,Scissors,Rock,1.0,0.456
788,Scissors,Scissors,Rock,1.0,0.457
789,Scissors,Scissors,Rock,1.0,0.458
790,Scissors,Scissors,Rock,1.0,0.458
791,Paper,Paper,Rock,-0.5,0.458
792,Paper,Paper,Rock,-0.5,0.457
793,Scissors,Scissors,Rock,1.0,0.458
794,Scissors,Scissors,Rock,1.0,0.458
795,Scissors,Scissors,Rock,1.0,0.459
796,Scissors,Scissors,Rock,1.0,0.460
797,Rock,Rock,Rock,0.0,0.459
798,Scissors,Scissors,Rock,1.0,0.460
799,Scissors,Scissors,Rock,1.0,0.461
800,Rock,Rock,Rock,0.0,0.460
801,Scissors,Scissors,Rock,1.0,0.461
802,Scissors,Scissors,Rock,1.0,0.461
803,Scissors,Scissors,Rock,1.0,0.462
804,Scissors,Scissors,Rock,1.0,0.463
805,Scissors,Scissors,Rock,1.0,0.463
806,Scissors,Scissors,Rock,1.0,0.464
807,Paper,Paper,Rock,-0.5,0.463
808,Scissors,Scissors,Rock,1.0,0.464
809,Paper,Paper,Rock,-0.5,0.464
810,Scissors,Scissors,Rock,1.0,0.464
811,Paper,Paper,Rock,-0.5,0.464
812,Scissors,Scissors,Paper,-0.5,0.463
813,Scissors,Scissors,Rock,1.0,0.464
814,Scissors,Scissors,Rock,1.0,0.464
815,Scissors,Scissors,Rock,1.0,0.465
816,Scissors,Scissors,Rock,1.0,0.466
817,Scissors,Scissors,Rock,1.0,0.466
818,Scissors,Scissors,Rock,1.0,0.467
819,Paper,Paper,Rock,-0.5,0.466
820,Scissors,Scissors,Rock,1.0,0.467
821,Paper,Paper,Rock,-0.5,0.467
822,Paper,Paper,Rock,-0.5,0.466
823,Rock,Rock,Rock,0.0,0.465
824,Scissors,Scissors,Rock,1.0,0.466
825,Rock,Rock,Rock,0.0,0.465
826,Scissors,Scissors,Rock,1.0,0.466
827,Scissors,Scissors,Paper,-0.5,0.466
828,Scissors,Scissors,Rock,1.0,0.466
829,Paper,Paper,Rock,-0.5,0.466
830,Scissors,Scissors,Rock,1.0,0.466
831,Scissors,Scissors,Rock,1.0,0.467
832,Paper,Paper,Rock,-0.5,0.466
833,Scissors,Scissors,Rock,1.0,0.467
834,Scissors,Scissors,Rock,1.0,0.468
835,Scissors,Scissors,Rock,1.0,0.468
836,Scissors,Scissors,Rock,1.0,0.469
837,Scissors,Scissors,Rock,1.0,0.470
838,Rock,Rock,Rock,0.0,0.469
839,Scissors,Scissors,Rock,1.0,0.470
840,Paper,Paper,Rock,-0.5,0.469
841,Scissors,Scissors,Rock,1.0,0.470
842,Paper,Paper,Rock,-0.5,0.469
843,Scissors,Scissors,Rock,1.0,0.470
844,Scissors,Scissors,Rock,1.0,0.470
845,Scissors,Scissors,Rock,1.0,0.471
846,Scissors,Scissors,Rock,1.0,0.472
847,Scissors,Scissors,Rock,1.0,0.472
848,Paper,Paper,Rock,-0.5,0.472
849,Scissors,Scissors,Rock,1.0,0.472
850,Scissors,Scissors,Rock,1.0,0.473
851,Paper,Paper,Rock,-0.5,0.472
852,Scissors,Scissors,Rock,1.0,0.473
853,Scissors,Scissors,Rock,1.0,0.474
854,Rock,Rock,Rock,0.0,0.473
855,Scissors,Scissors,Rock,1.0,0.474
856,Scissors,Scissors,Rock,1.0,0.474
857,Scissors,Scissors,Rock,1.0,0.475
858,Paper,Paper,Rock,-0.5,0.474
859,Paper,Paper,Rock,-0.5,0.474
860,Rock,Rock,Rock,0.0,0.473
861,Rock,Rock,Rock,0.0,0.473
862,Scissors,Scissors,Rock,1.0,0.473
863,Scissors,Scissors,Rock,1.0,0.474
864,Scissors,Scissors,Rock,1.0,0.475
865,Scissors,Scissors,Rock,1.0,0.475
866,Scissors,Scissors,Rock,1.0,0.476
867,Scissors,Scissors,Rock,1.0,0.476
868,Scissors,Scissors,Rock,1.0,0.477
869,Scissors,Scissors,Rock,1.0,0.478
870,Scissors,Scissors,Rock,1.0,0.478
871,Rock,Rock,Rock,0.0,0.478
872,Rock,Rock,Rock,0.0,0.477
873,Paper,Paper,Rock,-0.5,0.477
874,Paper,Paper,Rock,-0.5,0.476
875,Scissors,Scissors,Rock,1.0,0.477
876,Rock,Rock,Rock,0.0,0.476
877,Scissors,Scissors,Rock,1.0,0.477
878,Scissors,Scissors,Rock,1.0,0.477
879,Paper,Paper,Rock,-0.5,0.477
880,Rock,Rock,Rock,0.0,0.476
881,Paper,Paper,Rock,-0.5,0.476
882,Scissors,Scissors,Rock,1.0,0.476
883,Scissors,Scissors,Rock,1.0,0.477
884,Scissors,Scissors,Rock,1.0,0.477
885,Scissors,Scissors,Rock,1.0,0.478
886,Scissors,Scissors,Rock,1.0,0.479
887,Rock,Rock,Rock,0.0,0.478
888,Paper,Paper,Rock,-0.5,0.477
889,Rock,Rock,Rock,0.0,0.477
890,Scissors,Scissors,Rock,1.0,0.478
891,Paper,Paper,Rock,-0.5,0.477
892,Scissors,Scissors,Rock,1.0,0.478
893,Paper,Paper,Rock,-0.5,0.477
894,Scissors,Scissors,Rock,1.0,0.478
895,Paper,Paper,Rock,-0.5,0.477
896,Paper,Paper,Rock,-0.5,0.477
897,Scissors,Scissors,Rock,1.0,0.477
898,Scissors,Scissors,Rock,1.0,0.478
899,Scissors,Scissors,Rock,1.0,0.478
900,Rock,Rock,Rock,0.0,0.478
901,Scissors,Scissors,Rock,1.0,0.478
902,Rock,Rock,Rock,0.0,0.478
903,Rock,Rock,Rock,0.0,0.477
904,Rock,Rock,Rock,0.0,0.477
905,Rock,Rock,Paper,1.0,0.477
906,Rock,Rock,Paper,1.0,0.478
907,Rock,Rock,Rock,0.0,0.477
908,Scissors,Scissors,Rock,1.0,0.478
909,Rock,Rock,Paper,1.0,0.479
910,Rock,Rock,Paper,1.0,0.479
911,Rock,Rock,Rock,0.0,0.479
912,Rock,Rock,Paper,1.0,0.479
913,Rock,Rock,Paper,1.0,0.480
914,Rock,Rock,Paper,1.0,0.480
915,Paper,Paper,Rock,-0.5,0.480
916,Scissors,Scissors,Rock,1.0,0.480
917,Rock,Rock,Rock,0.0,0.480
918,Rock,Rock,Rock,0.0,0.479
919,Rock,Rock,Paper,1.0,0.480
920,Rock,Rock,Paper,1.0,0.480
921,Rock,Rock,Paper,1.0,0.481
922,Scissors,Scissors,Paper,-0.5,0.480
923,Rock,Rock,Rock,0.0,0.480
924,Rock,Rock,Paper,1.0,0.481
925,Paper,Paper,Paper,0.0,0.480
926,Rock,Rock,Rock,0.0,0.479
927,Rock,Rock,Rock,0.0,0.479
928,Paper,Paper,Paper,0.0,0.478
929,Rock,Rock,Rock,0.0,0.478
930,Rock,Rock,Paper,1.0,0.478
931,Rock,Rock,Paper,1.0,0.479
932,Rock,Rock,Paper,1.0,0.480
933,Rock,Rock,Paper,1.0,0.480
934,Rock,Rock,Paper,1.0,0.481
935,Rock,Rock,Paper,1.0,0.481
936,Rock,Rock,Paper,1.0,0.482
937,Rock,Rock,Paper,1.0,0.482
938,Scissors,Scissors,Paper,-0.5,0.482
939,Rock,Rock,Rock,0.0,0.481
940,Rock,Rock,Paper,1.0,0.482
941,Paper,Paper,Paper,0.0,0.481
942,Rock,Rock,Rock,0.0,0.481
943,Paper,Paper,Paper,0.0,0.480
944,Rock,Rock,Rock,0.0,0.480
945,Rock,Rock,Paper,1.0,0.480
946,Rock,Rock,Paper,1.0,0.481
947,Rock,Rock,Paper,1.0,0.482
948,Rock,Rock,Paper,1.0,0.482
949,Scissors,Scissors,Paper,-0.5,0.482
950,Scissors,Scissors,Paper,-0.5,0.481
951,Rock,Rock,Rock,0.0,0.481
952,Rock,Rock,Paper,1.0,0.481
953,Paper,Paper,Paper,0.0,0.481
954,Rock,Rock,Rock,0.0,0.480
955,Scissors,Scissors,Paper,-0.5,0.480
956,Rock,Rock,Paper,1.0,0.480
957,Scissors,Scissors,Paper,-0.5,0.480
958,Rock,Rock,Paper,1.0,0.480
959,Paper,Paper,Paper,0.0,0.480
960,Rock,Rock,Rock,0.0,0.479
961,Rock,Rock,Paper,1.0,0.480
962,Rock,Rock,Paper,1.0,0.480
963,Rock,Rock,Paper,1.0,0.481
964,Rock,Rock,Paper,1.0,0.481
965,Rock,Rock,Paper,1.0,0.482
966,Scissors,Scissors,Paper,-0.5,0.481
967,Rock,Rock,Paper,1.0,0.482
968,Rock,Rock,Paper,1.0,0.482
969,Rock,Rock,Paper,1.0,0.483
970,Rock,Rock,Paper,1.0,0.484
971,Scissors,Scissors,Paper,-0.5,0.483
972,Rock,Rock,Paper,1.0,0.484
973,Rock,Rock,Rock,0.0,0.483
974,Rock,Rock,Paper,1.0,0.484
975,Scissors,Scissors,Paper,-0.5,0.483
976,Rock,Rock,Paper,1.0,0.484
977,Scissors,Scissors,Paper,-0.5,0.483
978,Scissors,Scissors,Paper,-0.5,0.483
979,Rock,Rock,Paper,1.0,0.483
980,Rock,Rock,Rock,0.0,0.483
981,Paper,Paper,Paper,0.0,0.482
982,Rock,Rock,Rock,0.0,0.482
983,Rock,Rock,Rock,0.0,0.481
984,Rock,Rock,Paper,1.0,0.482
985,Paper,Paper,Paper,0.0,0.481
986,Scissors,Scissors,Rock,1.0,0.482
987,Paper,Paper,Paper,0.0,0.481
988,Paper,Paper,Rock,-0.5,0.481
989,Rock,Rock,Rock,0.0,0.480
990,Scissors,Scissors,Paper,-0.5,0.480
991,Rock,Rock,Paper,1.0,0.480
992,Rock,Rock,Paper,1.0,0.481
993,Rock,Rock,Rock,0.0,0.480
994,Paper,Paper,Paper,0.0,0.480
995,Rock,Rock,Rock,0.0,0.479
996,Rock,Rock,Paper,1.0,0.480
997,Rock,Rock,Paper,1.0,0.480
998,Rock,Rock,Paper,1.0,0.481
999,Paper,Paper,Paper,0.0,0.480
1000,Scissors,Scissors,Rock,1.0,0.481
1001,Paper,Paper,Paper,0.0,0.481
1002,Rock,Rock,Rock,0.0,0.480
1003,Rock,Rock,Paper,1.0,0.481
1004,Rock,Rock,Paper,1.0,0.481
1005,Rock,Rock,Paper,1.0,0.482
1006,Rock,Rock,Paper,1.0,0.482
1007,Rock,Rock,Paper,1.0,0.483
1008,Scissors,Scissors,Paper,-0.5,0.482
1009,Rock,Rock,Paper,1.0,0.483
1010,Rock,Rock,Paper,1.0,0.483
1011,Paper,Paper,Paper,0.0,0.483
1012,Rock,Rock,Rock,0.0,0.482
1013,Rock,Rock,Paper,1.0,0.483
1014,Rock,Rock,Paper,1.0,0.483
1015,Rock,Rock,Paper,1.0,0.484
1016,Paper,Paper,Paper,0.0,0.483
1017,Rock,Rock,Rock,0.0,0.483
1018,Rock,Rock,Paper,1.0,0.483
1019,Rock,Rock,Paper,1.0,0.484
1020,Rock,Rock,Paper,1.0,0.484
1021,Rock,Rock,Paper,1.0,0.485
1022,Rock,Rock,Paper,1.0,0.485
1023,Paper,Paper,Paper,0.0,0.485
1024,Rock,Rock,Rock,0.0,0.484
1025,Rock,Rock,Rock,0.0,0.484
1026,Rock,Rock,Paper,1.0,0.484
1027,Rock,Rock,Paper,1.0,0.485
1028,Scissors,Scissors,Paper,-0.5,0.484
1029,Rock,Rock,Paper,1.0,0.485
1030,Rock,Rock,Paper,1.0,0.485
1031,Rock,Rock,Rock,0.0,0.485
1032,Rock,Rock,Paper,1.0,0.485
1033,Rock,Rock,Paper,1.0,0.486
1034,Paper,Paper,Paper,0.0,0.485
1035,Rock,Rock,Paper,1.0,0.486
1036,Rock,Rock,Paper,1.0,0.486
1037,Rock,Rock,Paper,1.0,0.487
1038,Rock,Rock,Paper,1.0,0.487
1039,Rock,Rock,Paper,1.0,0.488
1040,Rock,Rock,Rock,0.0,0.487
1041,Rock,Rock,Paper,1.0,0.488
1042,Paper,Paper,Paper,0.0,0.488
1043,Rock,Rock,Rock,0.0,0.487
1044,Scissors,Scissors,Paper,-0.5,0.487
1045,Scissors,Scissors,Paper,-0.5,0.486
1046,Paper,Paper,Paper,0.0,0.486
1047,Rock,Rock,Rock,0.0,0.485
1048,Rock,Rock,Paper,1.0,0.486
1049,Rock,Rock,Paper,1.0,0.486
1050,Paper,Paper,Paper,0.0,0.486
1051,Rock,Rock,Paper,1.0,0.486
1052,Rock,Rock,Paper,1.0,0.487
1053,Rock,Rock,Paper,1.0,0.487
1054,Paper,Paper,Paper,0.0,0.487
1055,Rock,Rock,Paper,1.0,0.487
1056,Rock,Rock,Paper,1.0,0.488
1057,Scissors,Scissors,Paper,-0.5,0.487
1058,Paper,Paper,Paper,0.0,0.487
1059,Rock,Rock,Paper,1.0,0.487
1060,Paper,Paper,Paper,0.0,0.487
1061,Paper,Paper,Paper,0.0,0.486
1062,Paper,Paper,Paper,0.0,0.486
1063,Scissors,Scissors,Paper,-0.5,0.485
1064,Rock,Rock,Paper,1.0,0.486
1065,Scissors,Scissors,Paper,-0.5,0.485
1066,Rock,Rock,Paper,1.0,0.486
1067,Rock,Rock,Paper,1.0,0.486
1068,Scissors,Scissors,Paper,-0.5,0.486
1069,Rock,Rock,Paper,1.0,0.486
1070,Paper,Paper,Paper,0.0,0.486
1071,Paper,Paper,Paper,0.0,0.486
1072,Rock,Rock,Paper,1.0,0.486
1073,Paper,Paper,Paper,0.0,0.486
1074,Rock,Rock,Paper,1.0,0.486
1075,Paper,Paper,Paper,0.0,0.486
1076,Rock,Rock,Paper,1.0,0.486
1077,Rock,Rock,Paper,1.0,0.487
1078,Paper,Paper,Paper,0.0,0.486
1079,Paper,Paper,Paper,0.0,0.486
1080,Rock,Rock,Paper,1.0,0.486
1081,Rock,Rock,Paper,1.0,0.487
1082,Rock,Rock,Paper,1.0,0.487
1083,Rock,Rock,Paper,1.0,0.488
1084,Rock,Rock,Paper,1.0,0.488
1085,Rock,Rock,Paper,1.0,0.488
1086,Rock,Rock,Paper,1.0,0.489
1087,Rock,Rock,Paper,1.0,0.489
1088,Rock,Rock,Paper,1.0,0.490
1089,Rock,Rock,Paper,1.0,0.490
1090,Rock,Rock,Paper,1.0,0.491
1091,Rock,Rock,Paper,1.0,0.491
1092,Rock,Rock,Paper,1.0,0.492
1093,Scissors,Scissors,Paper,-0.5,0.491
1094,Rock,Rock,Paper,1.0,0.492
1095,Paper,Paper,Paper,0.0,0.491
1096,Paper,Paper,Paper,0.0,0.491
1097,Rock,Rock,Paper,1.0,0.491
1098,Rock,Rock,Paper,1.0,0.492
1099,Rock,Rock,Paper,1.0,0.492
1100,Paper,Paper,Paper,0.0,0.492
1101,Scissors,Scissors,Paper,-0.5,0.491
1102,Rock,Rock,Paper,1.0,0.492
1103,Scissors,Scissors,Paper,-0.5,0.491
1104,Rock,Rock,Paper,1.0,0.492
1105,Rock,Rock,Paper,1.0,0.492
1106,Rock,Rock,Paper,1.0,0.493
1107,Rock,Rock,Paper,1.0,0.493
1108,Rock,Rock,Paper,1.0,0.494
1109,Paper,Paper,Paper,0.0,0.493
1110,Scissors,Scissors,Paper,-0.5,0.493
1111,Rock,Rock,Paper,1.0,0.493
1112,Rock,Rock,Paper,1.0,0.494
1113,Rock,Rock,Paper,1.0,0.494
1114,Rock,Rock,Paper,1.0,0.495
1115,Paper,Paper,Paper,0.0,0.494
1116,Rock,Rock,Paper,1.0,0.495
1117,Rock,Rock,Paper,1.0,0.495
1118,Rock,Rock,Paper,1.0,0.496
1119,Rock,Rock,Paper,1.0,0.496
1120,Rock,Rock,Paper,1.0,0.496
1121,Rock,Rock,Paper,1.0,0.497
1122,Scissors,Scissors,Paper,-0.5,0.496
1123,Scissors,Scissors,Paper,-0.5,0.496
1124,Rock,Rock,Paper,1.0,0.496
1125,Rock,Rock,Paper,1.0,0.497
1126,Rock,Rock,Paper,1.0,0.497
1127,Rock,Rock,Paper,1.0,0.498
1128,Rock,Rock,Paper,1.0,0.498
1129,Paper,Paper,Paper,0.0,0.498
1130,Rock,Rock,Paper,1.0,0.498
1131,Rock,Rock,Paper,1.0,0.499
1132,Rock,Rock,Paper,1.0,0.499
1133,Rock,Rock,Paper,1.0,0.500
1134,Rock,Rock,Paper,1.0,0.500
1135,Scissors,Scissors,Paper,-0.5,0.500
1136,Scissors,Scissors,Paper,-0.5,0.499
1137,Rock,Rock,Paper,1.0,0.500
1138,Rock,Rock,Paper,1.0,0.500
1139,Scissors,Scissors,Paper,-0.5,0.500
1140,Rock,Rock,Paper,1.0,0.500
1141,Rock,Rock,Paper,1.0,0.500
1142,Rock,Rock,Paper,1.0,0.501
1143,Rock,Rock,Paper,1.0,0.501
1144,Scissors,Scissors,Paper,-0.5,0.501
1145,Rock,Rock,Rock,0.0,0.500
1146,Rock,Rock,Paper,1.0,0.501
1147,Rock,Rock,Paper,1.0,0.501
1148,Scissors,Scissors,Paper,-0.5,0.501
1149,Paper,Paper,Paper,0.0,0.500
1150,Rock,Rock,Paper,1.0,0.501
1151,Rock,Rock,Paper,1.0,0.501
1152,Paper,Paper,Paper,0.0,0.501
1153,Rock,Rock,Paper,1.0,0.501
1154,Rock,Rock,Paper,1.0,0.502
1155,Rock,Rock,Rock,0.0,0.501
1156,Rock,Rock,Paper,1.0,0.502
1157,Rock,Rock,Paper,1.0,0.502
1158,Rock,Rock,Paper,1.0,0.503
1159,Rock,Rock,Paper,1.0,0.503
1160,Rock,Rock,Paper,1.0,0.503
1161,Scissors,Scissors,Paper,-0.5,0.503
1162,Rock,Rock,Rock,0.0,0.503
1163,Rock,Rock,Paper,1.0,0.503
1164,Rock,Rock,Paper,1.0,0.503
1165,Rock,Rock,Paper,1.0,0.504
1166,Scissors,Scissors,Paper,-0.5,0.503
1167,Rock,Rock,Paper,1.0,0.504
1168,Paper,Paper,Paper,0.0,0.503
1169,Rock,Rock,Paper,1.0,0.504
1170,Rock,Rock,Paper,1.0,0.504
1171,Rock,Rock,Paper,1.0,0.505
1172,Rock,Rock,Paper,1.0,0.505
1173,Rock,Rock,Paper,1.0,0.506
1174,Paper,Paper,Rock,-0.5,0.505
1175,Scissors,Scissors,Paper,-0.5,0.505
1176,Rock,Rock,Paper,1.0,0.505
1177,Rock,Rock,Paper,1.0,0.506
1178,Scissors,Scissors,Paper,-0.5,0.505
1179,Rock,Rock,Paper,1.0,0.506
1180,Scissors,Scissors,Paper,-0.5,0.505
1181,Rock,Rock,Paper,1.0,0.506
1182,Rock,Rock,Paper,1.0,0.506
1183,Rock,Rock,Paper,1.0,0.506
1184,Rock,Rock,Paper,1.0,0.507
1185,Paper,Paper,Paper,0.0,0.506
1186,Rock,Rock,Paper,1.0,0.507
1187,Rock,Rock,Paper,1.0,0.507
1188,Rock,Rock,Paper,1.0,0.508
1189,Scissors,Scissors,Paper,-0.5,0.507
1190,Paper,Paper,Paper,0.0,0.507
1191,Rock,Rock,Paper,1.0,0.507
1192,Paper,Paper,Paper,0.0,0.507
1193,Paper,Paper,Paper,0.0,0.506
1194,Rock,Rock,Paper,1.0,0.507
1195,Scissors,Scissors,Rock,1.0,0.507
1196,Scissors,Scissors,Paper,-0.5,0.507
1197,Paper,Paper,Paper,0.0,0.506
1198,Rock,Rock,Paper,1.0,0.507
1199,Rock,Rock,Rock,0.0,0.506
1200,Paper,Paper,Rock,-0.5,0.506
1201,Paper,Paper,Paper,0.0,0.505
1202,Paper,Paper,Paper,0.0,0.505
1203,Scissors,Scissors,Paper,-0.5,0.505
1204,Paper,Paper,Paper,0.0,0.504
1205,Paper,Paper,Rock,-0.5,0.504
1206,Paper,Paper,Paper,0.0,0.503
1207,Paper,Paper,Paper,0.0,0.503
1208,Paper,Paper,Paper,0.0,0.502
1209,Paper,Paper,Paper,0.0,0.502
1210,Rock,Rock,Paper,1.0,0.502
1211,Paper,Paper,Paper,0.0,0.502
1212,Scissors,Scissors,Rock,1.0,0.502
1213,Paper,Paper,Paper,0.0,0.502
1214,Paper,Paper,Paper,0.0,0.502
